0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
5700;-54.25;-15.25;7353;3562;10742;5349;4382;5622;5066;735;12;172;61;2953;19213;7044;25959;13119;4847;4074;5468;871;10;38;1800;2208;3935;2476;5310;3501;4502;4082;1001;1040;52;1;421;827
5701;-53.75;-15.25;8681;3972;6436;5334;4550;4532;3567;380;3;55;48;5353;14285;5044;10550;15018;4299;2970;5911;600;11;48;3559;685;6685;1636;2656;2135;4069;4538;423;833;51;1;584;852
5702;-53.25;-15.25;13065;3388;4218;9046;3723;3704;2741;146;4;36;36;4536;9422;2530;13101;15986;5670;3466;7535;582;5;31;7056;1107;3380;2616;4345;2483;3754;2752;379;259;5;2;667;934
5703;-52.75;-15.25;21408;5763;9021;6461;9306;6030;5566;97;6;6;20;6343;24416;5105;12998;20198;15254;4556;11646;792;6;47;3300;1593;1679;1973;3919;4466;9742;3846;1760;146;7;1;434;782
5704;-52.25;-15.25;9993;4942;6520;5980;3318;6170;3175;45;13;7;36;3524;15311;4924;9421;9192;9584;6467;5507;921;15;15;232;2997;1807;1540;2628;3345;5020;3847;1131;175;7;3;591;713
5705;-51.75;-15.25;7180;3219;7756;5280;2081;7063;3000;20;8;7;24;1447;22168;848;11938;9380;8910;6127;3871;493;11;22;84;813;2888;1982;1645;2666;3026;5987;1095;211;4;1;430;100
5706;-51.25;-15.25;9563;2008;6362;8671;1964;4664;1639;21;14;12;23;1688;13413;1313;7734;10285;6848;7419;3384;1507;18;14;65;141;3035;1218;1486;2157;4821;2388;211;15;4;0;1217;83
5707;-50.75;-15.25;15108;2405;8391;6187;2819;6962;2691;29;14;10;22;1233;11958;2841;14594;5482;8276;10468;7154;1279;18;19;42;452;1154;1726;4379;1834;5414;2631;287;13;8;3;1781;47
5708;-50.25;-15.25;24040;2468;8406;7779;3571;10942;3775;29;7;14;31;3113;21340;2944;11369;15174;7279;10297;11080;3967;13;24;34;196;737;1396;1371;3978;6034;4784;309;91;4;3;490;117
5709;-49.75;-15.25;18661;1649;7100;10151;3654;8358;2939;28;5;16;17;2106;13622;3000;9387;8181;4306;11241;14095;1991;7;10;17;201;1053;2016;1674;2738;3910;4209;94;56;9;4;521;324
5710;-49.25;-15.25;12466;1690;7752;5192;2040;9450;5181;20;7;29;25;1123;9865;2962;12307;6650;3952;10928;8598;1144;10;9;11;1438;1909;1479;1133;2879;8811;4822;68;14;18;5;121;525
5711;-48.75;-15.25;9759;2056;7998;2456;2883;9817;3557;23;9;17;24;2146;6905;3075;10790;4834;4101;14210;12800;205;12;12;15;1579;1306;2092;1526;4275;9803;5404;128;16;8;1;48;313
5712;-48.25;-15.25;6733;2337;9927;3005;3037;6849;3684;113;3;4;17;941;7333;3729;9567;6482;2075;10332;8978;173;7;13;17;412;717;3119;1333;3335;6985;3365;233;11;8;4;74;299
5713;-47.75;-15.25;5736;3360;5979;5793;2685;10095;2204;285;13;10;23;426;8912;2618;8362;3904;2106;8085;6996;161;5;8;14;3175;611;1637;2230;1909;2118;3213;419;10;5;3;22;547
5714;-47.25;-15.25;6796;2444;8401;3351;2502;7180;1486;80;18;16;23;219;7534;1454;5962;5608;2232;7726;7491;57;10;9;14;830;1021;1134;1696;2531;7207;1258;92;7;12;2;17;447
5715;-46.75;-15.25;9464;3197;4415;10979;1611;7891;3485;311;9;6;15;138;3546;632;5513;4140;1638;8275;8257;68;10;21;9;406;734;1299;1646;3218;8058;2533;169;5;9;5;207;534
5716;-46.25;-15.25;5498;2503;3280;5006;1669;5744;3683;131;12;2;16;58;1706;576;6548;3512;788;11234;7754;96;24;9;13;98;848;2072;3830;2726;3782;3885;155;8;7;9;57;275
5717;-45.75;-15.25;4638;1590;5445;2051;1242;4487;2431;37;21;1;8;33;1574;701;5788;10653;726;5642;5320;957;13;10;7;60;771;1559;3446;2387;1555;1044;151;3;5;2;42;316
5718;-45.25;-15.25;4357;1976;4307;1261;1461;4583;1630;24;16;4;8;102;2542;924;3474;3923;686;2447;5955;279;5;12;7;30;705;1648;1858;1905;339;1095;98;10;12;3;12;322
5719;-44.75;-15.25;3178;1311;3575;1324;1262;2677;1473;56;4;5;11;46;1096;216;4236;6576;1196;1794;2419;58;3;3;6;18;704;3498;1289;2532;406;799;67;8;7;2;7;154
5720;-44.25;-15.25;2461;786;3181;531;1843;783;541;142;3;0;9;25;424;140;4286;4108;519;646;2385;18;0;2;10;26;759;1119;1069;2389;116;508;58;9;28;3;3;38
5721;-43.75;-15.25;1239;137;651;168;1085;1480;328;18;3;1;2;16;887;32;2381;566;1361;586;1288;14;5;2;8;23;315;842;819;2777;125;146;20;11;17;3;1;26
5722;-43.25;-15.25;1430;78;902;190;479;574;276;63;4;2;4;18;792;29;1434;315;889;346;632;30;10;5;9;18;363;531;580;1577;490;143;24;10;13;4;6;6
5723;-42.75;-15.25;473;97;1000;144;801;452;114;84;3;1;2;34;550;33;2888;1109;945;322;1271;8;2;8;12;26;330;202;1096;1802;354;343;21;9;17;1;1;9
5724;-42.25;-15.25;248;181;965;177;1063;325;75;15;4;5;3;46;306;29;3691;1225;609;334;549;22;11;4;10;20;169;223;1501;1129;168;634;16;16;20;3;4;8
5725;-41.75;-15.25;130;119;2331;219;183;196;112;11;4;13;2;214;142;63;3868;1140;496;232;196;49;5;7;6;14;375;179;1633;1215;240;130;13;16;14;4;0;22
5726;-41.25;-15.25;153;68;3087;122;71;194;222;16;21;2;5;77;159;52;3504;376;871;345;165;18;4;4;4;20;375;254;316;1067;300;55;5;17;14;8;2;26
5727;-40.75;-15.25;279;77;1161;181;133;182;371;22;15;2;6;28;127;46;2191;1624;1131;440;170;61;8;4;7;24;274;180;175;959;65;50;8;12;15;3;1;20
5728;-40.25;-15.25;485;178;3371;93;356;148;132;118;11;1;1;34;111;47;889;185;992;650;606;7;12;6;4;20;321;288;66;706;57;53;11;7;17;2;2;4
5729;-39.75;-15.25;372;76;2299;68;308;379;127;112;24;3;8;20;93;37;767;101;703;372;1685;27;14;5;4;19;198;236;44;326;96;57;10;4;12;4;4;5
5730;-39.25;-15.25;230;48;402;114;376;587;178;137;42;11;15;22;126;26;225;108;806;584;5994;234;24;7;18;35;37;161;104;220;55;48;9;3;6;10;7;11
5731;-38.75;-15.25;119;28;78;91;317;457;138;77;39;4;6;26;87;24;134;102;321;280;2538;146;19;15;9;33;112;80;122;89;32;62;8;8;18;6;5;11
5783;-62.25;-15.75;412;1614;5482;1606;627;2628;790;1184;522;332;62;865;2252;4649;716;1536;2333;2454;1270;500;101;189;2181;3282;3318;291;1367;1086;1112;916;1206;927;6;7;515;584
5784;-61.75;-15.75;722;2773;7631;2068;1217;4836;1755;1615;1544;532;29;1343;2315;5380;944;2353;1946;2489;1101;590;40;51;1364;4785;5051;348;1628;2582;1632;1007;1343;580;23;5;421;766
5785;-61.25;-15.75;1592;2810;13520;1666;1304;4097;887;2260;2144;490;26;4867;3034;5918;1459;2283;735;3226;1336;947;87;42;1029;825;2523;520;1113;2835;1059;1309;708;460;15;4;169;282
5786;-60.75;-15.75;1311;6074;12647;2589;1652;2135;1256;2234;2499;314;19;3644;4267;5445;860;4310;1751;2208;2401;1312;350;246;3210;2248;2116;536;2234;1613;738;1110;2377;631;12;5;201;132
5787;-60.25;-15.75;1253;3945;8817;2493;2881;2884;2264;1696;543;415;24;7005;5027;3475;618;4813;2211;3616;3221;1829;174;403;1434;4486;2178;257;1950;2434;2126;1140;2710;1591;21;2;397;93
5788;-59.75;-15.75;1087;8573;6297;2817;1172;2952;2917;1382;626;1236;92;6118;5904;3384;2103;7724;1797;1675;4390;1517;62;214;2135;2668;3553;792;3786;1286;1522;3923;3584;530;42;2;366;75
5789;-59.25;-15.75;1199;15140;9110;5208;2315;1878;3319;601;671;607;1533;2016;5534;4669;2775;7780;1345;3904;3863;2043;91;252;2625;5050;1915;1165;3906;1131;1255;3221;4026;3600;69;2;388;90
5790;-58.75;-15.75;1837;7857;9292;9086;4078;3844;4860;2218;54;385;3955;4013;6246;7165;5439;10506;3010;5620;4121;8108;44;1023;1114;3234;1627;756;2255;1480;1967;4122;1643;491;15;3;606;100
5791;-58.25;-15.75;2703;8568;11979;5062;4365;5057;4563;5008;109;685;353;4919;9105;12859;6031;13324;2826;6869;3009;7737;31;544;477;4634;5262;1648;3161;1502;1691;6927;3082;938;278;0;1075;120
5792;-57.75;-15.75;3940;8269;10832;4821;3797;5661;4252;7024;224;1992;139;6305;6727;16357;4107;16437;4790;3662;3709;1971;100;848;1300;3166;6672;1815;2855;1812;3384;14611;4351;513;2326;4;2483;75
5793;-57.25;-15.75;8810;16354;10740;5470;7037;3798;5971;7630;28;2757;76;3017;15470;14420;9689;14508;4737;5485;10702;2706;119;475;1366;2017;3224;1043;6390;3459;2307;10151;9392;1682;1198;0;794;132
5794;-56.75;-15.75;9654;7439;10821;4864;5003;3676;4245;4179;110;804;27;4397;23302;13537;8303;16809;3620;6167;10427;1536;19;191;646;2555;4543;1485;4707;3263;6041;8850;4640;1703;22;2;706;157
5795;-56.25;-15.75;16810;8146;22818;10303;8482;7854;17105;2246;301;908;39;5004;19106;11577;17752;21310;6181;9462;8046;1030;30;191;85;1325;5080;2334;5977;4194;8102;8508;3863;783;54;3;593;66
5796;-55.75;-15.75;22320;11011;10564;16000;14391;9028;11172;1410;40;777;57;4533;21326;8927;10117;22918;11210;12732;10884;1793;329;204;24;1588;6175;3257;4071;3589;9714;14856;9298;1032;266;2;830;132
5797;-55.25;-15.75;22431;12992;7767;7459;12873;6736;2850;779;12;1024;421;9078;32781;16827;20366;9471;7348;9006;8029;1081;490;193;207;2741;7776;5352;6402;3706;10863;4118;8679;2026;327;3;1864;357
5798;-54.75;-15.75;15560;3932;10371;10263;11840;7949;4218;711;14;474;75;7596;31902;10596;20762;17162;11130;5883;6754;809;304;79;283;1922;7325;4477;8961;5677;6918;4278;2081;1380;144;0;1696;376
5799;-54.25;-15.75;12794;3671;7218;6396;8343;5634;6891;727;11;174;174;5600;26403;7053;21318;17873;10428;5767;5342;1892;31;188;1327;6943;4398;5170;3917;5633;6804;5925;2418;1597;324;2;1448;456
5800;-53.75;-15.75;12388;2511;8821;6790;4086;3280;6493;295;13;91;234;2567;20407;8855;22946;30105;8156;5360;7102;1307;11;245;987;7322;4640;4790;3609;3336;3634;6158;1919;1154;950;3;704;422
5801;-53.25;-15.75;15083;5438;6458;9312;3649;4484;8268;118;6;62;29;1590;15195;4652;9432;15411;5483;5690;8077;1780;12;31;250;6980;4122;3467;3592;3671;4093;4657;215;329;121;1;1289;379
5802;-52.75;-15.75;16503;6895;12931;8736;4731;8705;3296;65;14;13;19;2989;18282;6594;14854;9193;7404;5943;8195;2524;6;14;799;2628;2280;3422;2217;4963;9581;8311;521;34;175;1;321;303
5803;-52.25;-15.75;10680;3282;10253;6539;2777;6938;2300;112;8;5;23;2188;22894;7166;15762;7217;6344;6048;6344;1443;7;18;1117;1622;2020;1538;2431;3586;8792;3584;503;38;13;2;741;354
5804;-51.75;-15.75;6698;2239;6024;3506;1314;3654;2153;30;10;12;30;1373;14990;1389;16118;4420;5463;4591;3165;410;10;9;137;2316;1435;826;3858;2217;6713;2580;261;52;2;2;746;60
5805;-51.25;-15.75;10309;2447;5716;2806;2679;3578;2508;29;14;8;24;1367;12866;1734;15739;10513;6906;4987;3965;654;12;13;114;205;1285;846;2564;1765;5232;1766;218;26;5;1;629;141
5806;-50.75;-15.75;17663;2005;5639;3898;2564;6526;2842;27;10;10;23;2138;18382;1143;13108;5424;4979;4956;5563;2287;9;11;152;540;979;946;4914;1874;5190;4365;82;31;7;4;1231;116
5807;-50.25;-15.75;19543;2657;9354;7841;6567;8935;4094;23;6;12;32;1316;17409;1494;14042;7062;10574;9059;10233;1549;14;14;64;1600;1735;1924;3013;2055;11242;5841;214;8;12;3;510;116
5808;-49.75;-15.75;13105;1706;9391;5318;5188;8223;3918;29;11;10;19;1601;12389;2226;15010;6976;7055;8033;8511;229;8;22;71;377;1050;1805;1497;1823;6593;2235;173;47;10;0;277;227
5809;-49.25;-15.75;14204;1921;5679;4536;4830;7473;6340;29;10;19;15;1131;8859;2250;18442;9311;5521;8425;9754;619;14;17;58;375;1065;2141;1238;3098;11654;3500;80;22;12;4;96;497
5810;-48.75;-15.75;17133;3046;6667;3820;3255;7494;4840;33;8;13;17;1661;13315;2426;13498;13322;4436;10921;8161;369;8;16;26;838;1286;1999;2151;2899;12431;4028;362;81;8;3;77;441
5811;-48.25;-15.75;8798;3144;9366;4497;3142;9253;6122;39;36;16;9;3929;10050;4516;9285;10417;4859;10039;10451;129;14;13;21;861;1644;2045;2495;3237;7999;3048;442;265;8;5;103;262
5812;-47.75;-15.75;5648;3193;9641;4080;2267;7621;3483;48;204;6;12;1310;9686;1908;7667;3465;2463;11068;9451;117;5;15;12;488;2853;1477;2460;2455;1245;2829;743;55;4;3;123;434
5813;-47.25;-15.75;5674;1509;10838;3114;1552;4332;1290;127;64;7;26;351;6092;648;5273;3457;1744;11569;8279;235;12;7;19;998;2785;891;1730;2800;1395;1308;862;9;8;2;39;408
5814;-46.75;-15.75;3511;2012;9722;7444;1296;4055;985;84;33;8;19;146;4097;387;5495;1749;2015;12742;4124;153;12;9;13;1072;1620;725;3007;3917;1584;1883;1363;5;6;4;31;272
5815;-46.25;-15.75;4256;1488;8892;4753;2423;3778;872;26;11;2;16;82;1738;354;2688;1269;1344;10323;2156;49;13;12;8;59;730;1711;2236;3391;1368;1143;1287;4;4;4;40;143
5816;-45.75;-15.75;6234;831;10457;1434;1815;5849;1039;16;18;6;10;38;3431;374;2637;4488;473;14550;3100;430;12;11;9;143;548;1672;4048;4401;298;1378;170;6;7;3;37;130
5817;-45.25;-15.75;3582;1768;8646;776;1420;4284;2340;20;15;1;12;24;3644;895;1704;6364;932;4172;2123;243;22;9;7;69;473;1618;1655;3318;204;979;25;10;11;4;3;134
5818;-44.75;-15.75;2684;759;5708;652;1550;3974;734;32;3;7;10;84;671;480;1953;1761;496;1402;6068;117;9;7;8;37;718;1664;1123;2763;177;533;83;12;6;4;4;85
5819;-44.25;-15.75;1421;598;4002;330;1816;1469;654;94;0;0;2;93;409;212;2062;2950;438;1112;1512;58;9;6;9;25;810;609;829;2844;76;230;41;15;18;4;4;35
5820;-43.75;-15.75;1688;257;2387;152;881;1245;331;197;6;1;3;119;804;75;5725;2629;997;423;1521;22;1;2;7;29;536;665;826;2186;79;181;20;13;22;3;3;25
5821;-43.25;-15.75;2172;110;1406;227;359;492;309;181;2;12;3;87;703;123;3532;974;790;266;1687;5;3;3;8;34;336;422;202;1314;133;121;17;17;31;4;2;23
5822;-42.75;-15.75;1243;185;889;238;406;307;185;18;15;7;7;17;599;270;2777;1067;709;227;881;4;5;6;8;30;467;344;861;888;225;444;14;16;22;3;4;12
5823;-42.25;-15.75;594;185;1587;234;874;373;72;7;158;8;5;32;375;68;2142;1092;479;294;747;31;5;4;7;20;300;253;1446;1342;111;440;19;23;19;4;5;8
5824;-41.75;-15.75;176;54;996;205;516;576;122;10;352;11;6;32;249;61;3830;1311;1147;414;353;52;6;3;3;16;230;156;1238;1881;100;122;9;25;15;3;4;19
5825;-41.25;-15.75;164;103;1260;95;153;496;113;26;99;1;2;19;135;55;1529;461;875;583;566;66;9;5;6;19;357;440;153;1631;197;90;10;21;25;3;6;40
5826;-40.75;-15.75;199;120;1652;77;117;180;118;57;10;2;3;23;84;63;1501;388;509;1317;750;111;12;5;10;26;312;484;177;1120;50;65;13;14;14;3;5;23
5827;-40.25;-15.75;299;101;1230;38;356;149;217;14;7;2;4;23;121;51;1064;130;415;2502;1684;14;5;4;9;17;336;477;100;780;50;85;11;10;10;5;1;3
5828;-39.75;-15.75;313;145;737;42;373;160;47;12;12;1;4;23;133;28;2303;137;993;584;2977;6;3;4;9;22;467;179;88;545;37;76;16;11;5;5;3;6
5829;-39.25;-15.75;235;67;832;35;248;247;63;28;14;2;5;16;104;25;612;127;1222;123;3010;8;3;4;8;17;582;96;72;545;31;70;13;3;9;4;3;11
5830;-38.75;-15.75;73;30;435;37;188;146;55;36;15;0;5;12;72;17;120;78;514;139;3920;22;8;3;4;12;28;83;75;96;38;60;9;3;12;2;1;6
5882;-62.25;-16.25;368;3745;4697;1328;2184;2338;244;1546;122;445;57;1097;3870;1148;739;1075;1278;4210;1534;1002;48;1024;1551;6920;1206;199;1616;1685;321;283;1227;76;47;27;295;350
5883;-61.75;-16.25;390;3976;2743;2916;1267;2117;578;1467;225;383;46;1008;1599;3152;885;2778;951;3619;1369;451;175;356;3444;5299;1892;137;1156;3243;710;1650;983;25;45;15;465;727
5884;-61.25;-16.25;780;3512;5816;2221;2422;2988;977;3204;552;523;30;3149;1795;5228;2301;3462;848;2514;2550;840;153;158;1221;3788;1959;503;811;4708;646;2025;352;165;23;4;544;819
5885;-60.75;-16.25;1252;5989;8442;4031;2186;3146;624;3423;1297;859;12;2553;2398;1112;835;3755;877;3690;3241;1004;912;203;291;2486;4610;836;1280;2220;1153;1704;154;375;7;3;236;265
5886;-60.25;-16.25;1306;5428;7088;3274;2759;1832;1647;3367;336;489;24;4360;2766;2846;2701;6141;1627;4444;3588;3235;1197;469;498;4401;2019;694;1375;2659;1459;1057;1120;963;7;4;351;21
5887;-59.75;-16.25;2589;12934;6380;3300;4326;2072;4931;4757;786;758;33;4335;6280;3412;1540;9403;2307;1267;3568;2420;2946;1577;244;6265;1694;664;1825;2634;1976;2453;1353;1940;20;2;337;36
5888;-59.25;-16.25;2650;11233;7536;4352;6003;2946;5772;4134;220;383;127;2697;10577;3970;3703;14176;1769;2516;6276;4356;79;930;2218;4995;3589;804;6781;2330;1804;4254;5451;1801;46;6;345;77
5889;-58.75;-16.25;2841;8679;12294;4411;2701;4120;4328;2724;114;509;1040;3384;5968;7170;5707;7744;1716;3524;5115;2403;28;1154;5095;2332;7654;782;3762;1364;1323;3649;11272;2964;186;2;238;36
5890;-58.25;-16.25;3606;6105;9803;5753;4656;4385;6335;2978;45;824;2518;4289;6747;13405;6172;8829;2828;3772;4872;2847;30;557;214;5408;5132;1331;4299;1132;1907;8484;6136;2506;2210;4;168;28
5891;-57.75;-16.25;5496;6107;9235;9033;9340;5651;8774;2140;193;3451;291;5050;8858;18429;4133;21976;7035;4226;4982;1624;377;192;53;2766;4623;1669;2375;1421;1981;12122;6150;261;3546;4;441;64
5892;-57.25;-16.25;7603;7787;12735;6482;9063;5433;7689;6459;16;2471;39;4054;20259;27354;14104;19656;5088;5148;9648;1522;1132;269;391;5228;3269;2008;4612;1693;7352;11746;7384;2347;754;2;2736;76
5893;-56.75;-16.25;11586;7388;18013;6398;6241;5657;2686;14484;34;986;26;5279;25280;18728;14408;10640;7265;7519;14345;1827;19;338;571;2826;3502;2751;4308;2992;6364;13334;5251;7133;309;1;2623;74
5894;-56.25;-16.25;26188;4695;23302;11834;8183;8290;4875;7708;16;582;35;8235;21885;8020;19443;13869;11362;22896;14456;6203;6;461;759;2279;7324;3351;6305;7684;10376;12631;7225;1050;170;2;997;71
5895;-55.75;-16.25;28270;6707;9904;15600;13229;9774;7561;2621;14;990;31;10871;21492;9625;18674;14996;16506;11965;7320;1784;26;108;220;1966;10241;3230;5640;6179;17049;9279;11512;1418;268;2;1025;138
5896;-55.25;-16.25;27635;15514;11651;17959;13877;15679;6465;1029;13;796;50;16128;39477;16401;35417;32249;14177;8564;9942;1610;167;69;37;7406;9223;6955;11262;6140;14116;6082;9885;1433;465;6;2231;235
5897;-54.75;-16.25;19598;6498;9758;10272;10888;9088;3786;948;12;472;40;9317;21591;11558;17935;21181;9834;7384;7358;796;168;25;230;5908;4482;4925;5230;8913;5657;3269;1586;1457;1702;2;2049;462
5898;-54.25;-16.25;18876;3428;5998;8438;10811;6442;7019;1750;8;159;32;5834;17187;16056;19135;13455;8940;4001;6696;1192;31;138;1461;9628;6570;4126;2721;7128;5798;5783;347;643;1308;1;1155;519
5899;-53.75;-16.25;23484;3799;11189;11480;6779;5201;7688;1019;9;68;139;5339;25097;11781;20113;24381;8672;3938;10518;1424;13;184;367;6681;4915;5154;4753;5110;4547;6597;1033;698;285;5;1297;344
5900;-53.25;-16.25;13867;3781;8904;6922;3209;4210;3286;82;6;59;81;6588;15815;5299;16187;20943;7738;3790;6345;3116;11;20;233;5636;3550;2963;5176;2301;7414;2277;415;539;220;3;1670;211
5901;-52.75;-16.25;9116;3560;3695;9609;1473;4311;1727;49;11;138;13;3122;7610;3756;6853;11567;5083;6589;6891;2617;18;65;62;4818;3968;1725;2138;3893;3751;3428;153;222;390;3;991;169
5902;-52.25;-16.25;10033;2456;7188;6596;2443;6500;1486;56;8;204;14;3255;15141;5879;9159;7829;5009;4058;8592;821;7;13;43;4886;3370;1167;4289;3792;7165;2862;348;59;48;3;1141;694
5903;-51.75;-16.25;7011;3721;4772;5238;3928;7198;1472;25;9;81;16;2344;16714;3226;9571;6678;6352;3920;8765;479;7;10;62;1445;1575;984;1836;2504;4757;5392;313;24;8;4;1131;243
5904;-51.25;-16.25;8343;3455;5490;3398;3966;4309;1782;32;6;45;11;3006;11074;2128;9334;17656;9483;4227;7143;447;7;14;371;176;1200;889;2244;2430;2836;1598;30;17;5;3;686;183
5905;-50.75;-16.25;9951;2230;5961;2550;2773;3670;3018;28;9;11;14;1401;11546;1570;11824;8095;4547;3610;8022;491;8;10;168;87;1210;1226;3077;2999;5853;1961;117;33;8;4;792;110
5906;-50.25;-16.25;9835;1836;5348;3934;6571;3812;2761;33;13;14;21;3925;15595;1035;10752;6017;5265;7272;5639;825;5;12;97;414;1354;1218;1494;2898;11469;3682;165;33;14;2;651;162
5907;-49.75;-16.25;9761;1704;7332;5286;3648;4256;2396;27;6;13;18;7337;13362;1369;10816;3197;7218;7169;5057;257;17;22;363;485;1133;1853;1425;2551;12642;3063;35;194;10;2;357;289
5908;-49.25;-16.25;10650;1849;6561;3835;3402;5453;3643;21;8;25;20;5208;6285;1198;14217;5585;5109;8834;8947;241;17;15;67;354;582;1473;1423;2824;16314;2582;32;197;16;6;286;286
5909;-48.75;-16.25;12068;1986;7060;4044;3243;5867;3198;19;13;9;20;3543;8029;3506;11857;8845;4743;10706;8224;138;12;16;53;631;1394;1937;2675;4882;8137;2971;44;123;7;5;130;414
5910;-48.25;-16.25;7476;2376;6799;5379;2804;7254;3567;13;30;18;14;1439;4988;2252;8401;3885;3133;10380;8204;189;6;14;10;2740;1375;1158;2560;4022;5738;3384;83;263;14;7;116;301
5911;-47.75;-16.25;3670;3406;9054;5238;2034;7031;1911;120;14;7;30;1059;3028;1075;5562;4204;1636;10221;11739;73;12;11;12;4060;1705;748;2061;1851;1133;2976;1057;23;11;3;65;237
5912;-47.25;-16.25;2571;2528;11752;3271;1621;4713;644;57;9;12;22;245;3413;520;3432;2520;2391;10560;8925;260;10;8;17;2277;1540;1462;1235;2178;1396;1581;252;8;9;4;35;273
5913;-46.75;-16.25;6396;1785;11445;2126;2369;4727;1261;241;9;10;16;48;4962;1090;3965;3567;1798;11500;5508;67;8;17;14;280;951;671;2185;4741;878;1466;1341;5;6;11;46;369
5914;-46.25;-16.25;5596;1882;10843;1146;1609;4287;718;19;82;6;15;27;2117;549;4329;4245;1544;5200;3731;37;4;10;18;190;1171;884;1603;1652;216;1237;341;7;7;10;11;164
5915;-45.75;-16.25;4578;1746;6328;1035;1358;4610;334;19;161;7;20;21;3825;314;3409;2133;415;6589;1308;41;22;22;7;86;997;1196;1296;1594;245;815;36;6;7;7;9;114
5916;-45.25;-16.25;2561;1719;4933;893;2572;2269;612;7;11;6;9;12;2382;705;2074;11470;559;4710;497;27;11;16;14;29;900;859;973;1535;334;1068;36;10;18;7;2;51
5917;-44.75;-16.25;5251;1319;3659;1405;2053;2535;1235;15;0;4;5;27;1496;690;3043;7250;523;2906;1666;156;10;14;5;33;210;615;1406;2211;638;374;244;3;13;1;1;53
5918;-44.25;-16.25;2148;760;2469;244;898;3038;777;22;14;2;7;173;497;322;4953;3203;745;1295;1515;139;9;8;6;34;253;972;484;855;214;432;43;10;16;3;5;60
5919;-43.75;-16.25;1533;503;1459;158;486;1427;284;22;21;6;6;390;900;638;3418;1724;707;410;607;56;5;6;5;31;245;3141;303;962;109;149;15;17;23;5;6;39
5920;-43.25;-16.25;1247;197;1305;106;324;1005;191;52;13;9;4;34;1574;612;2253;1361;762;374;553;13;6;5;12;39;328;856;516;1211;81;226;19;12;26;6;4;49
5921;-42.75;-16.25;1330;155;879;272;1479;461;155;13;62;3;1;15;387;576;2629;1398;2078;166;1229;69;6;7;7;27;255;237;741;1283;187;295;14;15;27;7;7;41
5922;-42.25;-16.25;1482;133;1108;602;275;415;90;8;46;6;6;16;347;165;2253;2339;1301;320;462;102;5;4;12;24;174;209;1174;3105;97;173;19;15;25;6;9;61
5923;-41.75;-16.25;855;94;710;259;248;297;99;3;12;4;2;16;385;75;1392;1141;1111;680;907;229;5;6;8;28;130;135;721;3294;117;114;18;20;16;4;1;30
5924;-41.25;-16.25;209;111;760;97;253;804;58;21;3;1;2;14;163;61;606;765;1072;1441;1594;122;5;5;6;26;357;124;897;3094;52;103;12;18;11;1;4;19
5925;-40.75;-16.25;163;47;352;45;259;254;84;12;6;0;3;19;106;43;588;515;555;1523;792;360;4;4;11;19;680;312;244;2110;52;78;18;8;16;1;4;19
5926;-40.25;-16.25;199;57;502;56;480;133;250;6;6;4;4;19;186;38;418;127;397;1276;1080;8;2;5;9;18;387;311;128;1020;39;70;12;11;8;3;3;21
5927;-39.75;-16.25;259;58;310;43;871;215;210;13;6;5;5;23;147;19;660;135;1166;753;740;6;5;5;10;28;407;171;81;508;31;84;18;42;3;4;2;11
5928;-39.25;-16.25;192;79;451;62;814;326;61;10;8;9;4;12;137;28;848;155;1442;207;1572;8;3;7;4;24;846;72;95;257;43;60;14;3;14;2;1;12
5929;-38.75;-16.25;89;95;437;49;424;162;50;3;3;2;1;18;82;28;535;132;373;75;3429;2;4;6;10;17;36;24;114;396;46;57;13;4;8;5;3;5
5981;-62.25;-16.75;931;5056;5682;3325;2178;6510;356;2782;260;644;35;3064;5225;2514;1545;1357;3399;6652;2472;1171;198;1020;7475;12900;850;309;3745;1415;447;777;1591;101;107;116;150;132
5982;-61.75;-16.75;562;6460;4928;2897;3201;2739;501;1530;274;603;96;1646;3559;3116;1389;5145;2235;3383;2185;1016;1033;602;7684;9260;934;614;3703;1663;1175;1104;1497;12;75;189;283;510
5983;-61.25;-16.75;829;5138;6916;2736;2382;2036;3351;935;146;760;42;3060;3266;6732;1834;3398;2322;2546;2266;648;851;859;1628;7044;2844;543;1730;1826;336;1128;1308;20;8;20;565;523
5984;-60.75;-16.75;1795;3785;8983;4942;1777;4065;2184;1378;434;286;72;2696;2754;2504;356;5581;1960;2059;2924;1862;3298;874;334;6408;4209;370;1691;2244;1113;1598;185;13;2;13;705;368
5985;-60.25;-16.75;1691;4507;7258;2299;2467;5398;3249;2281;431;681;29;4436;3163;2200;535;6407;1412;2861;2757;6055;3383;1530;1028;5056;5395;966;1487;2396;2111;1500;531;180;4;12;463;63
5986;-59.75;-16.75;3757;9420;5385;4625;6133;2475;1376;2954;473;1156;18;3304;4452;6177;3002;9012;1487;1948;2298;14955;691;2707;248;5234;3760;585;3102;2036;1339;2781;698;6194;35;6;296;57
5987;-59.25;-16.75;3249;9000;5956;4957;6701;3365;756;5042;242;1466;44;3619;5910;5578;2857;9853;1637;2139;2337;7704;41;1696;145;3766;3199;534;3711;2688;2366;3026;3223;5125;22;3;189;108
